# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_57	cds	58756	59244	+	OAKKFK_02452	202.0	1.1e-65	0.963	0.934	0.660	UniRef:UniRef50_Q5HPX6
contig_57	cds	59237	60172	+	OAKKFK_02453	322.0	4.7e-108	0.997	0.984	0.526	UniRef:UniRef50_A0A078LW83
contig_57	cds	60169	61476	+	OAKKFK_02454	883.0	0.0	1.0	0.944	1.0	UniRef:UniRef50_A0A2T4MK73
contig_57	cds	61479	62573	+	OAKKFK_02455	441.0	1.2e-152	0.926	0.818	0.638	UniRef:UniRef50_O34617
contig_57	cds	62580	63323	+	OAKKFK_02456	467.0	9.1e-170	1.0	1.0	0.947	BlastRules:WP_000888494
contig_57	cds	63320	65314	+	OAKKFK_02457	1223.0	0.0	1.0	1.0	0.998	BlastRules:WP_000579564
contig_57	cds	65542	66417	+	OAKKFK_02458	587.0	1.9e-213	1.0	0.936	0.993	UniRef:UniRef50_Q8CSV8
contig_57	cds	66418	67062	+	OAKKFK_02459	257.0	1.5e-85	0.935	0.877	0.605	UniRef:UniRef50_B9EBA2
contig_57	cds	67069	67710	+	OAKKFK_02460	361.0	1.0e-126	0.995	0.946	0.844	UniRef:UniRef50_A0A380G740
contig_57	cds	68091	68279	-	OAKKFK_02461	-	-	-	-	-	-
contig_57	cds	68722	69096	+	OAKKFK_02462	209.0	1.0e-69	0.992	0.992	0.886	UniRef:UniRef50_F4BPZ1
contig_57	cds	69111	70757	+	OAKKFK_02463	866.0	3.9e-313	1.007	0.809	0.803	UniRef:UniRef50_O34751
contig_57	cds	70947	73007	+	OAKKFK_02464	1286.0	0.0	0.997	0.994	0.950	UniRef:UniRef50_O50581
contig_57	cds	73225	73782	+	OAKKFK_02465	254.0	2.7e-85	0.978	0.879	0.718	UniRef:UniRef50_Q4L5T0
contig_57	cds	73787	74773	+	OAKKFK_02466	461.0	1.0e-162	1.0	1.0	0.720	UniRef:UniRef50_A0A0D6XPX6
contig_57	cds	74766	75692	+	OAKKFK_02467	603.0	3.3e-219	1.0	0.957	1.0	UniRef:UniRef50_Q99UN8
contig_57	cds	75685	76419	+	OAKKFK_02468	293.0	9.6e-99	1.0	0.946	0.623	UniRef:UniRef50_E0E2I3
contig_57	cds	76854	77087	+	OAKKFK_02469	97.4	1.8e-26	0.948	0.802	0.699	UniRef:UniRef50_P19372
contig_57	cds	77203	77934	+	OAKKFK_02470	386.0	1.3e-135	0.988	0.938	0.804	UniRef:UniRef50_Q2FZ50
contig_57	cds	78081	81647	+	OAKKFK_02471	1097.0	0.0	1.002	0.999	0.608	UniRef:UniRef50_A0A380G9C6
contig_57	cds	81647	82897	+	OAKKFK_02472	563.0	1.2e-199	1.079	0.996	0.686	UniRef:UniRef50_Q2FZ48
contig_57	cds	82884	83216	+	OAKKFK_02473	-	-	-	-	-	-
contig_57	cds	83242	84609	+	OAKKFK_02474	500.0	5.3e-174	0.963	0.958	0.616	UniRef:UniRef50_A0A1F2QJ72
contig_57	cds	85044	85319	+	OAKKFK_02475	144.0	6.5e-45	0.989	0.938	0.811	UniRef:UniRef50_Q2FZ45
contig_57	cds	85507	86010	+	OAKKFK_02476	259.0	6.5e-88	1.0	0.965	0.754	UniRef:UniRef50_Q2FZ44
contig_57	cds	86010	86747	+	OAKKFK_02477	500.0	1.8e-180	1.0	0.911	0.992	UniRef:UniRef50_Q6GHJ5
contig_57	ncRNA-region	86788	86830	+	-	50.6	9.0e-09	-	-	-	RFAM:RF00556
contig_57	cds	86850	87200	+	OAKKFK_02478	131.0	1.3e-38	0.940	0.801	0.596	UniRef:UniRef50_Q3AC74
contig_57	cds	87444	90050	-	OAKKFK_02479	1637.0	0.0	1.0	1.0	0.983	BlastRules:WP_000915229
contig_57	cds	90451	91335	+	OAKKFK_02480	338.0	8.0e-115	0.976	0.905	0.585	UniRef:UniRef50_A0A3G6UNR5
contig_57	cds	91319	92086	+	OAKKFK_02481	277.0	5.3e-92	0.980	0.923	0.548	UniRef:UniRef50_Q6GHJ1
contig_57	cds	92195	93361	+	OAKKFK_02482	472.0	1.4e-164	0.992	0.919	0.623	UniRef:UniRef50_Q8UC60
contig_57	cds	93383	94291	+	OAKKFK_02483	389.0	5.7e-135	0.997	0.997	0.638	UniRef:UniRef50_A0A1L6MXS2
contig_57	cds	94518	95636	+	OAKKFK_02484	370.0	6.9e-125	1.097	1.036	0.517	UniRef:UniRef50_Q9ZNI1
contig_57	cds	95664	96908	+	OAKKFK_02485	819.0	2.7e-303	1.0	1.0	0.998	BlastRules:WP_100495214
contig_57	cds	97081	97953	+	OAKKFK_02486	566.0	2.4e-205	1.045	1.0	0.957	UniRef:UniRef50_A0A140HKN1
contig_57	cds	98127	100202	+	OAKKFK_02487	776.0	4.2e-275	1.004	0.991	0.571	UniRef:UniRef50_A0A7X8ITT6
contig_57	cds	100358	101665	+	OAKKFK_02488	524.0	3.7e-183	1.005	0.883	0.609	UniRef:UniRef50_Q8REM9
contig_57	cds	102083	102979	+	OAKKFK_02489	325.0	2.7e-109	0.960	0.819	0.587	UniRef:UniRef50_Q2FZ30
contig_57	cds	102976	103521	+	OAKKFK_02490	201.0	2.7e-64	0.972	0.921	0.585	UniRef:UniRef50_Q1WTI9
contig_57	cds	103587	104990	+	OAKKFK_02491	506.0	1.8e-175	0.998	0.916	0.607	UniRef:UniRef50_P39778
contig_57	cds	105015	105788	+	OAKKFK_02492	313.0	2.6e-106	1.0	0.931	0.634	UniRef:UniRef50_P39779
contig_57	cds	106135	106902	+	OAKKFK_02493	283.0	2.5e-94	0.910	0.866	0.582	UniRef:UniRef50_A0A398CW69
contig_57	cds	107084	107965	+	OAKKFK_02494	390.0	1.1e-135	1.0	0.964	0.672	UniRef:UniRef50_Q2FZ23
contig_57	cds	108102	108824	+	OAKKFK_02495	275.0	4.1e-91	0.983	0.822	0.581	UniRef:UniRef50_A4XM00
contig_57	cds	108843	109397	+	OAKKFK_02496	211.0	6.1e-68	0.984	0.866	0.624	UniRef:UniRef50_Q2FZ21
contig_57	cds	109770	110540	+	OAKKFK_02497	286.0	1.8e-95	0.945	0.858	0.566	UniRef:UniRef50_O82827
contig_57	cds	110547	111329	+	OAKKFK_02498	415.0	1.5e-146	0.992	0.963	0.829	UniRef:UniRef50_Q49X46
contig_57	cds	111541	112827	+	OAKKFK_02499	629.0	1.1e-225	1.0	0.984	0.741	UniRef:UniRef50_P63333
contig_57	cds	112847	114550	+	OAKKFK_02500	634.0	3.8e-223	0.993	0.974	0.536	UniRef:UniRef50_A0A1G9AA33
contig_57	cds	114808	119124	+	OAKKFK_02501	1651.0	0.0	0.879	0.860	0.644	UniRef:UniRef50_Q2G1Z8
contig_57	cds	119414	119881	+	OAKKFK_02502	224.0	1.6e-74	1.0	1.0	0.690	UniRef:UniRef50_B9DPF1
contig_57	cds	119902	121077	+	OAKKFK_02503	659.0	2.5e-238	0.980	0.897	0.906	UniRef:UniRef50_A0A380G0S3
contig_57	cds	121098	121382	+	OAKKFK_02504	150.0	4.2e-47	0.979	0.829	0.859	UniRef:UniRef50_A0A920C274
contig_57	cds	121379	121696	+	OAKKFK_02505	142.0	7.7e-44	0.962	1.0	0.693	UniRef:UniRef50_A0A380G829
contig_57	cds	121701	123818	+	OAKKFK_02506	654.0	2.9e-228	0.831	0.948	0.561	UniRef:UniRef50_A0A0X8GZJ1
contig_57	cds	124204	124554	+	OAKKFK_02507	222.0	8.4e-75	1.0	0.892	1.0	UniRef:UniRef50_Q2G2Q4
contig_57	cds	124723	125640	+	OAKKFK_02508	285.0	2.0e-93	0.990	0.891	0.536	UniRef:UniRef50_P32732
contig_57	cds	125655	126626	+	OAKKFK_02509	646.0	6.1e-236	1.0	0.988	1.0	UniRef:UniRef50_Q2G2Q2
contig_57	cds	126741	127010	+	OAKKFK_02510	107.0	3.4e-30	0.989	0.830	0.591	UniRef:UniRef50_K9QS23
contig_57	cds	127379	129475	+	OAKKFK_02511	804.0	6.3e-286	0.994	0.979	0.598	UniRef:UniRef50_A0A1L8PCJ3
contig_57	cds	129711	131384	+	OAKKFK_02512	642.0	2.4e-226	0.996	0.944	0.544	UniRef:UniRef50_Q2FZ19
contig_57	cds	131641	134007	+	OAKKFK_02513	-	-	-	-	-	-
contig_57	cds	134012	134725	+	OAKKFK_02514	305.0	1.2e-103	0.992	0.963	0.630	UniRef:UniRef50_Q2FZ17
contig_57	cds	134756	136021	+	OAKKFK_02515	564.0	5.7e-200	0.979	0.949	0.670	UniRef:UniRef50_Q2FZ16
contig_57	cds	136021	137307	+	OAKKFK_02516	672.0	1.8e-242	0.986	0.934	0.801	UniRef:UniRef50_A0A7U7PY37
contig_57	cds	137307	138011	+	OAKKFK_02517	447.0	8.0e-160	0.991	0.939	0.983	UniRef:UniRef50_A0A380G8X7
contig_57	cds	138116	138943	+	OAKKFK_02518	406.0	3.0e-142	0.960	0.901	0.777	UniRef:UniRef50_Q49X69
contig_57	cds	138962	139354	+	OAKKFK_02519	156.0	2.1e-48	1.0	0.949	0.638	UniRef:UniRef50_Q2FZ12
contig_57	cds	139388	139966	+	OAKKFK_02520	251.0	8.2e-84	0.990	0.974	0.700	UniRef:UniRef50_A0A078M4K1
contig_57	cds	140190	141341	+	OAKKFK_02521	430.0	1.7e-148	0.992	0.962	0.574	UniRef:UniRef50_A0A380G809
contig_57	cds	141506	142549	+	OAKKFK_02522	449.0	6.1e-157	0.937	0.862	0.668	UniRef:UniRef50_P43705
contig_57	cds	142903	144462	+	OAKKFK_02523	578.0	4.4e-202	0.985	0.916	0.728	UniRef:UniRef50_O31774
contig_57	ncRNA	144475	144565	+	OAKKFK_02524	111.5	1.2e-17	-	-	-	RFAM:RF02387
contig_57	cds	144759	144974	-	OAKKFK_02525	108.0	4.3e-31	0.986	0.986	0.729	UniRef:UniRef50_K9B6Q1
contig_57	cds	145148	145945	+	OAKKFK_02526	343.0	4.7e-117	0.992	0.817	0.620	UniRef:UniRef50_O31775
contig_57	cds	146085	147845	+	OAKKFK_02527	680.0	3.7e-240	0.978	0.930	0.599	UniRef:UniRef50_A0A840PSQ9
contig_57	cds	147846	148712	+	OAKKFK_02528	568.0	3.6e-206	0.997	0.950	0.997	UniRef:UniRef50_A0A239ZH51
contig_57	cds	148806	149099	+	OAKKFK_02529	168.0	6.4e-54	0.990	0.873	0.844	UniRef:UniRef50_Q49X83
contig_57	cds	149233	150777	+	OAKKFK_02530	728.0	4.5e-261	0.992	0.898	0.702	UniRef:UniRef50_O31778
contig_57	cds	150778	151143	+	OAKKFK_02531	225.0	6.4e-76	1.0	0.924	1.0	UniRef:UniRef50_Q49X86
contig_57	cds	151170	151661	+	OAKKFK_02532	249.0	5.1e-84	0.988	0.931	0.814	UniRef:UniRef50_Q2FZ00
contig_57	cds	151964	154582	+	OAKKFK_02533	1306.0	0.0	1.036	1.0	0.760	UniRef:UniRef50_Q2FYZ9
contig_57	cds	154595	156604	+	OAKKFK_02534	688.0	9.7e-241	0.924	0.882	0.604	UniRef:UniRef50_Q93T05
contig_57	cds	156619	157152	+	OAKKFK_02535	339.0	4.3e-119	1.0	0.903	0.977	UniRef:UniRef50_Q2FYZ7
contig_57	cds	157627	158445	+	OAKKFK_02536	253.0	2.2e-82	0.860	0.842	0.556	UniRef:UniRef50_Q8E3Q9
contig_57	cds	158574	160070	+	OAKKFK_02537	672.0	2.6e-239	1.112	0.993	0.596	UniRef:UniRef50_Q3AB25
contig_57	cds	160228	161901	+	OAKKFK_02538	598.0	1.7e-208	1.011	0.898	0.551	UniRef:UniRef50_Q6GHD4
contig_57	cds	162048	162965	+	OAKKFK_02539	610.0	2.6e-222	0.997	0.971	0.977	UniRef:UniRef50_Q2FYZ3
contig_57	cds	162983	163918	+	OAKKFK_02540	467.0	4.1e-165	0.984	0.900	0.775	UniRef:UniRef50_Q5HPN8
contig_57	cds	163933	164166	+	OAKKFK_02541	121.0	5.8e-36	0.974	0.852	0.827	UniRef:UniRef50_A0A640MVL3
contig_57	cds	164388	164864	-	OAKKFK_02542	268.0	8.5e-92	1.0	1.0	0.785	UniRef:UniRef50_B9EBJ2
contig_57	cds	164976	166214	+	OAKKFK_02543	780.0	1.7e-285	1.056	1.0	0.947	UniRef:UniRef50_B9DPA4
contig_57	cds	166233	167471	+	OAKKFK_02544	479.0	1.2e-166	0.995	0.915	0.580	UniRef:UniRef50_A0A265E9N5
contig_57	cds	167714	168082	+	OAKKFK_02545	200.0	1.1e-65	1.0	0.859	0.844	UniRef:UniRef50_Q2FYY7
contig_57	cds	168101	169441	+	OAKKFK_02546	698.0	8.7e-251	0.989	0.815	0.748	UniRef:UniRef50_P19064
contig_57	cds	170715	170843	+	OAKKFK_02547	-	-	-	-	-	-
contig_57	cds	170830	171042	+	OAKKFK_02548	126.0	2.6e-38	0.943	0.815	0.970	UniRef:UniRef50_A0A3E0IKC6
contig_57	cds	171336	171542	+	OAKKFK_02549	110.0	3.1e-32	0.853	0.829	1.0	UniRef:UniRef50_Q2FYY3
contig_57	cds	172776	172961	+	OAKKFK_02550	99.0	1.3e-27	0.984	0.857	0.833	UniRef:UniRef50_Q2FYY1
contig_57	cds	173472	173576	+	OAKKFK_02551	-	-	-	-	-	-
contig_57	cds	173704	173955	+	OAKKFK_02552	161.0	1.3e-51	0.964	0.833	1.0	UniRef:UniRef50_Q2FYX8
contig_57	cds	174001	174237	+	OAKKFK_02553	-	-	-	-	-	-
contig_57	cds	174319	174612	+	OAKKFK_02554	-	-	-	-	-	-
contig_57	cds	174678	174872	+	OAKKFK_02555	-	-	-	-	-	-
contig_57	cds	175416	176441	-	OAKKFK_02556	385.0	2.3e-131	0.994	0.827	0.543	UniRef:UniRef50_Q2FYW6
contig_57	cds	176711	176908	+	OAKKFK_02557	100.0	2.6e-28	0.877	0.814	0.965	UniRef:UniRef50_G5JMD9
contig_57	cds	176929	178446	+	OAKKFK_02558	545.0	7.6e-190	0.982	0.954	0.546	UniRef:UniRef50_Q8CPD8
contig_57	cds	178630	179529	+	OAKKFK_02559	449.0	3.3e-158	0.960	0.878	0.815	UniRef:UniRef50_A0A0D6HPC7
contig_57	cds	179498	180229	+	OAKKFK_02560	399.0	1.3e-140	0.947	0.861	0.991	UniRef:UniRef50_Q2FYW2
contig_57	cds	180233	181324	+	OAKKFK_02561	293.0	4.4e-95	0.975	0.947	0.508	UniRef:UniRef50_A0A4U9TN42
contig_57	cds	181321	181923	+	OAKKFK_02562	254.0	8.4e-85	0.995	0.939	0.623	UniRef:UniRef50_Q2FYW0
contig_57	cds	182036	182224	-	OAKKFK_02563	-	-	-	-	-	-
contig_57	cds	182363	182896	+	OAKKFK_02564	234.0	2.1e-77	1.0	0.917	0.644	UniRef:UniRef50_P43270
contig_57	cds	183041	183895	-	OAKKFK_02565	526.0	1.4e-189	1.074	1.0	0.918	UniRef:UniRef50_G5JGH5
contig_57	cds	184217	184801	+	OAKKFK_02566	243.0	1.4e-80	0.928	0.874	0.656	UniRef:UniRef50_A0A1S1GQT7
contig_57	cds	184855	186237	-	OAKKFK_02567	901.0	0.0	0.998	0.966	1.0	UniRef:UniRef50_A0A6V7RA03
contig_57	cds	186428	187708	+	OAKKFK_02568	818.0	1.2e-299	1.0	0.910	1.0	UniRef:UniRef50_B9DP89
contig_57	cds	187714	188775	+	OAKKFK_02569	598.0	3.5e-215	0.997	0.878	0.869	UniRef:UniRef50_Q9K7E3
contig_57	cds	188777	189691	+	OAKKFK_02570	583.0	1.5e-211	1.0	0.953	0.970	UniRef:UniRef50_Q2FYV2
contig_57	cds	189749	190552	+	OAKKFK_02571	404.0	5.8e-142	0.996	0.947	0.741	UniRef:UniRef50_Q2FYV1
contig_57	cds	190845	191159	-	OAKKFK_02572	213.0	8.3e-72	1.0	0.954	1.0	UniRef:UniRef50_B9DP93
contig_57	cds	191377	192831	-	OAKKFK_02573	567.0	1.0e-198	0.988	0.907	0.603	UniRef:UniRef50_Q2FYU8
contig_57	cds	193035	194552	+	OAKKFK_02574	640.0	2.1e-226	0.988	0.846	0.629	UniRef:UniRef50_O52762
contig_57	cds	194643	194792	+	OAKKFK_02575	57.0	2.4e-11	1.0	0.831	0.571	UniRef:UniRef50_Q818J0
contig_57	cds	195246	195515	+	OAKKFK_02576	100.0	1.4e-27	1.0	0.937	0.618	UniRef:UniRef50_Q2S3Q1
contig_57	cds	195672	196649	+	OAKKFK_02577	537.0	4.2e-193	0.895	0.980	0.924	UniRef:UniRef50_T2S791
contig_57	cds	196824	197687	+	OAKKFK_02578	347.0	1.6e-118	0.993	0.919	0.632	UniRef:UniRef50_G5JLY8
contig_57	cds	198067	198690	-	OAKKFK_02579	275.0	2.3e-92	0.990	0.861	0.683	UniRef:UniRef50_Q03B55
contig_57	cds	198830	199066	+	OAKKFK_02580	147.0	2.7e-46	1.0	1.0	0.962	UniRef:UniRef50_A0A6K8S2R2
contig_57	cds	199203	199442	+	OAKKFK_02581	143.0	1.4e-44	0.987	0.848	1.0	UniRef:UniRef50_P60076
contig_57	cds	199563	201551	+	OAKKFK_02582	737.0	1.0e-260	0.995	0.984	0.564	UniRef:UniRef50_A0A5C5EC19
contig_57	cds	201784	202071	+	OAKKFK_02583	175.0	4.8e-57	1.0	0.990	1.0	UniRef:UniRef50_P67288
contig_57	cds	202250	202717	+	OAKKFK_02584	166.0	2.8e-51	0.942	0.834	0.596	UniRef:UniRef50_A0A090J0Y4
contig_57	cds	202841	203962	+	OAKKFK_02585	476.0	2.1e-166	1.0	0.919	0.614	UniRef:UniRef50_Q2FYT4
contig_57	cds	203966	206995	+	OAKKFK_02586	1707.0	0.0	1.005	1.0	0.941	UniRef:UniRef50_Q2FYT3
contig_57	cds	207066	207428	-	OAKKFK_02587	177.0	6.5e-57	0.992	0.850	0.798	UniRef:UniRef50_P68805
contig_57	cds	207632	209278	+	OAKKFK_02588	1048.0	0.0	0.998	0.929	0.998	UniRef:UniRef50_A0A1D4R1U3
contig_57	ncRNA	209553	209804	-	OAKKFK_02589	165.2	1.7e-22	-	-	-	RFAM:RF02894
contig_57	cds	210225	212930	+	OAKKFK_02590	1102.0	0.0	0.992	0.993	0.616	UniRef:UniRef50_A0A2R8A0V8
contig_57	cds	213110	213577	+	OAKKFK_02591	315.0	1.9e-110	1.0	0.923	1.0	UniRef:UniRef50_Q2FYS8
contig_57	cds	213784	214080	-	OAKKFK_02592	182.0	1.1e-59	0.908	0.809	1.0	UniRef:UniRef50_Q2FYS7
contig_57	ncRNA	214073	214321	+	OAKKFK_02593	84.7	1.3e-11	-	-	-	RFAM:RF02894
contig_57	cds	214456	215064	-	OAKKFK_02594	323.0	2.8e-112	1.0	0.990	0.827	UniRef:UniRef50_Q2FYS6
contig_57	cds	215270	217261	+	OAKKFK_02595	840.0	3.2e-300	1.118	0.996	0.607	UniRef:UniRef50_R5Y6Z8
contig_57	cds	217261	219663	+	OAKKFK_02596	775.0	1.8e-270	0.944	0.863	0.543	UniRef:UniRef50_P72525
contig_57	cds	219913	221373	+	OAKKFK_02597	677.0	1.1e-241	0.990	0.883	0.728	UniRef:UniRef50_A0A078M5B3
contig_57	cds	221873	222724	+	OAKKFK_02598	364.0	6.1e-125	0.993	0.844	0.616	UniRef:UniRef50_O33618
contig_57	cds	222919	224067	+	OAKKFK_02599	538.0	8.3e-191	0.984	0.895	0.726	UniRef:UniRef50_S2XJ07
contig_57	cds	224548	227070	+	OAKKFK_02600	882.0	4.0e-312	1.0	0.988	0.540	UniRef:UniRef50_Q2G2M2
contig_57	cds	227273	227782	-	OAKKFK_02601	346.0	7.4e-122	1.0	0.871	0.994	UniRef:UniRef50_P0A084
contig_57	cds	227919	228902	+	OAKKFK_02602	464.0	1.4e-163	0.991	0.945	0.769	UniRef:UniRef50_Q7BHL7
contig_57	cds	228990	229178	-	OAKKFK_02603	68.6	1.2e-15	0.968	0.952	0.550	UniRef:UniRef50_A0A398BBI3
contig_57	cds	229323	230585	+	OAKKFK_02604	542.0	2.0e-191	0.998	0.959	0.637	UniRef:UniRef50_A0A1C4EVA3
contig_57	cds	230722	231813	-	OAKKFK_02605	429.0	1.2e-148	0.989	0.984	0.613	UniRef:UniRef50_Q2FYS1
contig_57	cds	231978	232256	+	OAKKFK_02606	-	-	-	-	-	-
contig_57	cds	232237	233010	+	OAKKFK_02607	-	-	-	-	-	-
contig_57	cds	233502	234908	+	OAKKFK_02608	920.0	0.0	1.0	0.953	1.0	UniRef:UniRef50_A0A6N3A4A0
contig_57	cds	234905	235471	+	OAKKFK_02609	249.0	4.5e-83	1.005	0.904	0.661	UniRef:UniRef50_B9DP49
contig_57	cds	235477	236475	+	OAKKFK_02610	352.0	3.9e-119	1.0	0.968	0.545	UniRef:UniRef50_Q2FYR7
contig_57	cds	236477	237259	+	OAKKFK_02611	490.0	3.3e-176	0.996	0.956	0.988	UniRef:UniRef50_Q2FYR6
contig_57	cds	237256	237891	+	OAKKFK_02612	380.0	2.7e-134	1.0	0.921	0.900	UniRef:UniRef50_Q2FYR5
contig_57	cds	237884	239098	+	OAKKFK_02613	468.0	3.3e-162	0.978	0.861	0.592	UniRef:UniRef50_Q9X4E5
contig_57	cds	239091	239819	+	OAKKFK_02614	293.0	5.3e-99	0.992	0.949	0.600	UniRef:UniRef50_Q2FYR3
contig_57	cds	240141	241403	+	OAKKFK_02615	845.0	2.6e-313	1.0	1.0	0.998	BlastRules:WP_000673309
contig_57	cds	241422	242681	+	OAKKFK_02616	813.0	1.1e-300	1.0	1.0	0.998	BlastRules:WP_000673098
contig_57	cds	242970	243716	+	OAKKFK_02617	447.0	2.9e-159	1.008	0.936	0.972	UniRef:UniRef50_A0A0H3K2Z0
contig_57	cds	243946	244713	+	OAKKFK_02618	511.0	1.4e-184	1.0	0.951	0.996	UniRef:UniRef50_Q2FYR0
contig_57	cds	244761	245234	-	OAKKFK_02619	297.0	6.9e-103	1.159	1.0	0.846	UniRef:UniRef50_Q2FYQ9
contig_57	cds	245358	246059	-	OAKKFK_02620	443.0	1.8e-158	1.056	1.0	0.943	UniRef:UniRef50_Q2FYQ8
contig_57	cds	246052	246828	-	OAKKFK_02621	498.0	1.6e-179	0.996	0.966	0.981	UniRef:UniRef50_Q2FYQ7
contig_57	cds	246812	247642	-	OAKKFK_02622	519.0	5.9e-187	1.0	0.962	0.996	UniRef:UniRef50_Q2FYQ6
contig_57	cds	247635	248621	-	OAKKFK_02623	367.0	3.8e-125	0.939	0.903	0.636	UniRef:UniRef50_Q2FYQ5
contig_57	cds	248925	249269	-	OAKKFK_02624	100.0	1.3e-26	0.860	0.852	0.500	UniRef:UniRef50_A0A1X0TX33
contig_57	cds	249474	251288	+	OAKKFK_02625	1171.0	0.0	1.0	0.971	0.988	UniRef:UniRef50_A0A7X9ZKX9
contig_57	cds	251428	252069	-	OAKKFK_02626	239.0	2.1e-78	0.986	0.871	0.576	UniRef:UniRef50_A0A4R6BXI3
contig_57	cds	252076	252927	-	OAKKFK_02627	324.0	1.8e-109	0.880	0.801	0.598	UniRef:UniRef50_P46342
contig_57	cds	252974	253891	-	OAKKFK_02628	425.0	5.0e-149	0.984	0.955	0.750	UniRef:UniRef50_B9E6T5
contig_57	cds	253893	254819	-	OAKKFK_02629	372.0	2.7e-127	0.932	0.818	0.725	UniRef:UniRef50_A0A235FA99
contig_57	cds	255010	255993	-	OAKKFK_02630	606.0	3.7e-219	0.966	0.852	1.0	UniRef:UniRef50_Q49XJ1
contig_58	cds	434	2035	-	OAKKFK_02631	704.0	6.6e-250	0.989	0.810	0.645	UniRef:UniRef50_R5Y8E8
contig_58	cds	2182	3084	+	OAKKFK_02632	600.0	2.0e-220	1.0	1.0	1.0	BlastRules:WP_001095445
contig_59	cds	166	390	+	OAKKFK_02633	-	-	-	-	-	-
contig_60	cds	34	597	+	OAKKFK_02634	-	-	-	-	-	-
contig_60	cds	713	1474	+	OAKKFK_02635	513.0	1.3e-185	0.984	0.947	0.992	UniRef:UniRef50_Q2FUY3
contig_60	cds	1719	2174	+	OAKKFK_02636	298.0	1.9e-103	1.0	0.878	1.0	UniRef:UniRef50_Q2FUY4
contig_60	cds	2293	2397	+	OAKKFK_02637	68.9	1.4e-16	1.0	1.0	0.971	UniRef:UniRef50_P60876
contig_60	cds	2457	3881	-	OAKKFK_02638	617.0	5.6e-219	0.924	0.887	0.715	UniRef:UniRef50_A0A0U1MVV2
contig_60	ncRNA	2995	3098	+	OAKKFK_02639	122.3	1.1e-18	-	-	-	RFAM:RF02385
contig_60	cds	4079	4279	+	OAKKFK_02640	100.0	3.0e-28	1.0	0.892	0.955	UniRef:UniRef50_Q2FUY8
contig_60	cds	4305	4970	+	OAKKFK_02641	431.0	3.8e-156	1.0	1.0	0.995	BlastRules:WP_000697886
contig_60	cds	4981	5868	+	OAKKFK_02642	562.0	8.3e-206	1.0	1.0	0.997	BlastRules:WP_000143419
contig_60	cds	5976	6731	+	OAKKFK_02643	319.0	1.3e-108	0.976	0.904	0.641	UniRef:UniRef50_A0A2S6D259
contig_60	cds	6728	8728	+	OAKKFK_02644	1168.0	0.0	1.009	1.0	0.955	UniRef:UniRef50_A0A7U7F0H2
contig_60	cds	9891	10142	+	OAKKFK_02645	157.0	2.9e-50	0.952	0.832	0.949	UniRef:UniRef50_A0A0E1XD68
contig_60	cds	10152	10649	+	OAKKFK_02646	333.0	3.8e-117	1.0	0.988	0.994	UniRef:UniRef50_Q5HKZ3
contig_60	cds	11043	12923	+	OAKKFK_02647	1223.0	0.0	1.0	0.929	0.998	UniRef:UniRef50_A0A380BWQ0
contig_60	cds	12986	13591	+	OAKKFK_02648	274.0	1.1e-92	0.970	0.970	0.697	UniRef:UniRef50_A0A077UMD0
contig_60	cds	14084	15454	+	OAKKFK_02649	574.0	5.0e-203	1.004	0.987	0.642	UniRef:UniRef50_A0AAI8DDJ3
contig_60	cds	15644	17494	+	OAKKFK_02650	776.0	7.3e-277	0.990	0.917	0.610	UniRef:UniRef50_A0A4Q1B293
contig_60	cds	17491	18027	+	OAKKFK_02651	263.0	6.9e-89	0.989	0.941	0.682	UniRef:UniRef50_Q5HL05
contig_60	cds	18546	20168	+	OAKKFK_02652	950.0	0.0	1.002	0.964	0.871	UniRef:UniRef50_B9DJU7
contig_60	cds	20339	20902	-	OAKKFK_02653	180.0	7.4e-56	0.898	0.832	0.536	UniRef:UniRef50_P71015
contig_60	cds	21155	22645	+	OAKKFK_02654	577.0	6.7e-202	0.974	0.855	0.569	UniRef:UniRef50_P71016
contig_60	cds	22906	24615	+	OAKKFK_02655	789.0	2.1e-283	0.954	0.867	0.687	UniRef:UniRef50_Q9X2M2
contig_60	cds	24893	25105	+	OAKKFK_02656	99.4	1.3e-27	0.957	0.944	0.687	UniRef:UniRef50_A0A1J3ZUB2
contig_60	cds	25385	25828	+	OAKKFK_02657	192.0	9.6e-62	1.0	0.896	0.612	UniRef:UniRef50_A0A2T4SS92
contig_60	cds	26022	27620	+	OAKKFK_02658	560.0	6.6e-194	0.977	0.844	0.538	UniRef:UniRef50_C0SPB0
contig_60	cds	28305	29801	+	OAKKFK_02659	549.0	5.4e-191	0.996	0.899	0.550	UniRef:UniRef50_O69282
contig_60	cds	29995	30885	-	OAKKFK_02660	340.0	5.7e-115	0.993	0.824	0.602	UniRef:UniRef50_Q8CMY5
contig_60	cds	31008	31424	-	OAKKFK_02661	252.0	5.4e-86	1.0	0.979	1.0	UniRef:UniRef50_Q2FV18
contig_60	cds	31682	33019	+	OAKKFK_02662	759.0	1.7e-276	1.0	0.972	0.834	UniRef:UniRef50_Q2G1Y4
